1610,6714
1611,1866
1611,2261
1611,5813
1611,6653
1611,8609
1611,9897
1611,10966
1611,11486
1611,11725
1612,1867
1612,2262
1612,6659
1612,9897
1613,8566
1613,9897
1614,1868
1614,2267
1614,6708
1614,9917
1614,11490
1615,6702
1615,9919
1615,11491
1616,6704
1616,9924
1617,1870
1617,2269
1617,11546
1618,1869
1618,2268
1618,5707
1618,5888
1618,6584
1618,8567
1618,9926
1618,11533
1618,11741
1619,1871
1619,2085
1619,2270
1619,5816
1619,6556
1619,7749
1619,9930
1619,10935
1619,11487
1619,11726
1620,1872
1620,2271
1620,5812
1620,6710
1620,9932
1620,11493
1621,6718
1622,6452
1623,6035
1624,1883
1624,2307
1624,6036
1624,6660
1625,2308
1625,6719
1626,2309
1626,6720
1627,2310
1628,2323
1628,6655
1629,2284
1629,5024
1629,6648
1629,10947
1630,1892
1630,2288
1630,5203
1630,6647
1630,8565
1630,11524
1630,11730
1631,1893
1631,2297
1631,6043
1631,6561
1631,8601
1631,9866
1631,10973
1631,11553
1632,1894
1632,2090
1632,2298
1632,6044
1632,6597
1632,8602
1632,9937
1632,10974
1632,11554
1633,1895
1633,2299
1633,6045
1633,6534
1633,8603
1633,9954
1633,10975
1634,1912
1634,2281
1634,5247
1634,5767
1634,5976
1634,6432
1634,7723
1634,9693
1634,11361
1634,11690
1635,1903
1635,2282
1635,5159
1635,6619
1635,7444
1635,11679
1636,1901
1636,2283
1636,5146
1636,6618
1636,9658
1636,11677
1637,9851
1638,6602
1638,9851
1638,11555
1639,2265
1639,6687
1639,9759
1640,6688
1640,9760
1641,2264
1641,6690
1641,9874
1642,6500
1642,9916
1643,2266
1643,6689
1643,9940
1644,11525
1644,11731
1645,1889
1645,2291
1645,6054
1645,11526
1646,1888
1646,2292
1646,6053
1647,1887
1647,2293
1647,6052
1649,1884
1650,1885
1651,1886
1660,1987
1660,6032
1660,6458
1660,8591
1660,11523
1661,2068
1661,5758
1661,6603
1661,9766
1662,5714
1662,5860
1662,6580
1662,8614
1662,8619
1662,9819
1663,1910
1663,2437
1663,6470
1663,9840
1664,6598
1664,9876
1664,11541
1665,6634
1665,9883
1666,6601
1666,7700
1666,9886
1667,6642
1667,9898
1668,6600
1668,7761
1668,9903
1669,6658
1669,9905
1670,6657
1670,9907
1671,6582
1671,9911
1672,6581
1672,9923
1673,6579
1673,8618
1673,9850
1674,1896
1674,2429
1674,4869
1674,5779
1674,5988
1674,6459
1674,7733
1674,11668
1675,1897
1675,2430
1675,4870
1675,6456
1675,11377
1675,11669
1676,1898
1676,1989
1676,2431
1676,4886
1676,5780
1676,5989
1676,6460
1676,7662
1676,9661
1676,9666
1676,11002
1676,11387
1676,11671
1677,4921
1677,6596
1677,11432
1677,11672
1678,5147
1678,6569
1678,11390
1679,1902
1679,5153
1679,5774
1679,5983
1679,6423
1679,7724
1679,9687
1679,11385
1679,11678
1680,1905
1680,2432
1680,5208
1680,5777
1680,5986
1680,6501
1680,7727
1680,9689
1680,9713
1680,10965
1680,11354
1680,11681
1681,2433
1681,5212
1681,5782
1681,5991
1681,7741
1681,11357
1681,11683
1682,2434
1682,5220
1682,6471
1683,1906
1683,2435
1683,5227
1683,6478
1683,11435
1683,11684
1684,1909
1684,2120
1684,2436
1684,5241
1684,5766
1684,5975
1684,6467
1684,7742
1684,9641
1684,10952
1684,11391
1684,11689
1685,1911
1685,2438
1685,5245
1685,5804
1685,6013
1685,11360
1686,1914
1686,5262
1686,5776
1686,5985
1686,6502
1686,7726
1686,8563
1686,9688
1686,11364
1686,11692
1687,2439
1687,5266
1687,6504
1687,11440
1688,2440
1688,5301
1688,6565
1688,11441
1689,1915
1689,5302
1689,5716
1689,6021
1689,6438
1689,7416
1689,8605
1689,9665
1689,11368
1689,11694
1690,2441
1690,5307
1691,1916
1691,5310
1691,5801
1691,6010
1691,6457
1691,7739
1691,11369
1691,11695
1692,5317
1692,6559
1692,11442
1693,1917
1693,2442
1693,5318
1693,6564
1693,7520
1693,9650
1694,5321
1694,9644
1694,9716
1695,1918
1695,2443
1695,5323
1695,5778
1695,5987
1695,6503
1695,7663
1695,9649
1695,9691
1695,11370
1695,11696
1696,5325
1696,6639
1696,11443
1696,11697
1697,1919
1697,5326
1697,5765
1697,5974
1697,6441
1697,7672
1697,9701
1697,11400
1697,11698
1698,1920
1698,2444
1698,5328
1698,5769
1698,5978
1698,6442
1698,7729
1698,8608
1698,9694
1698,11371
1698,11699
1699,1921
1699,2445
1699,5332
1699,6469
1700,1922
1700,2446
1700,5334
1700,6567
1700,7299
1700,11445
1700,11700
1701,1923
